case_id,expected_family,top1_family,top3_families,top3_scores,top5_families,hit_at_1,hit_at_3,hit_at_5,no_confident_hit,source_extract_id,source_kind,error
cov_suzuki_cross-coupling_(suzuki-miyaura_cross-coupling)_1322,Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),Suzuki Cross-Coupling,Suzuki Cross-Coupling | Stille Cross-Coupling (Migita-Kosugi-Stille Coupling) | Negishi Cross-Coupling,3.117 | 1.973 | 1.847,Suzuki Cross-Coupling | Stille Cross-Coupling (Migita-Kosugi-Stille Coupling) | Negishi Cross-Coupling | Kumada Cross-Coupling | Arndt-Eistert Homologation / Synthesis,True,True,True,False,1322,application_example,
cov_swern_oxidation_1327,Swern Oxidation,Ley Oxidation,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation,4.388 | 4.388 | 3.403,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation | Wittig Reaction | Dess-Martin Oxidation,False,False,False,False,1327,application_example,
cov_swern_oxidation_1328,Swern Oxidation,Mitsunobu Reaction,Mitsunobu Reaction | Corey-Kim Oxidation | Friedel-Crafts Acylation,3.431 | 3.407 | 2.746,Mitsunobu Reaction | Corey-Kim Oxidation | Friedel-Crafts Acylation | Dess-Martin Oxidation | Oppenauer Oxidation,False,False,False,False,1328,application_example,
cov_takai-utimoto_olefination_(takai_reaction)_1330,Takai-Utimoto Olefination (Takai Reaction),Wittig Reaction,Wittig Reaction | Julia-Lythgoe Olefination | Perkin Reaction,3.734 | 3.471 | 3.316,Wittig Reaction | Julia-Lythgoe Olefination | Perkin Reaction | Horner-Wadsworth-Emmons Olefination | Aza-Wittig Reaction,False,False,False,False,1330,application_example,
cov_takai-utimoto_olefination_(takai_reaction)_1331,Takai-Utimoto Olefination (Takai Reaction),Wittig Reaction - Schlosser Modification,Wittig Reaction - Schlosser Modification | Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation,2.268 | 2.036 | 1.212,Wittig Reaction - Schlosser Modification | Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Schwartz Hydrozirconation | Tishchenko Reaction,False,True,True,False,1331,application_example,
cov_tebbe_olefination/petasis-tebbe_olefination_1333,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination | Heck Reaction | Noyori Asymmetric Hydrogenation,3.004 | 2.18 | 2.086,Tebbe Olefination/Petasis-Tebbe Olefination | Heck Reaction | Noyori Asymmetric Hydrogenation | Wittig Reaction | Corey-Winter Olefination,True,True,True,False,1333,application_example,
cov_tebbe_olefination/petasis-tebbe_olefination_1334,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction,3.141 | 3.073 | 2.755,Tebbe Olefination/Petasis-Tebbe Olefination | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction | Clemmensen Reduction | Lieben Haloform Reaction,True,True,True,False,1334,application_example,
cov_tishchenko_reaction_1336,Tishchenko Reaction,Horner-Wadsworth-Emmons Olefination,Horner-Wadsworth-Emmons Olefination | Perkin Reaction | Stetter Reaction,2.726 | 2.563 | 2.545,Horner-Wadsworth-Emmons Olefination | Perkin Reaction | Stetter Reaction | Aza-Wittig Reaction | Tishchenko Reaction,False,False,True,False,1336,application_example,
cov_tishchenko_reaction_1337,Tishchenko Reaction,Tishchenko Reaction,Tishchenko Reaction | Pinnick Oxidation | Wittig Reaction - Schlosser Modification,2.372 | 1.747 | 1.413,Tishchenko Reaction | Pinnick Oxidation | Wittig Reaction - Schlosser Modification | Krapcho Dealkoxycarbonylation (Krapcho Reaction) | Malonic Ester Synthesis,True,True,True,False,1337,application_example,
cov_tsuji-trost_reaction_/_allylation_1339,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation | Malonic Ester Synthesis | Acetoacetic Ester Synthesis,3.97 | 2.919 | 2.866,Tsuji-Trost Reaction / Allylation | Malonic Ester Synthesis | Acetoacetic Ester Synthesis | Regitz Diazo Transfer | Claisen-Ireland Rearrangement,True,True,True,False,1339,application_example,
cov_tsuji-trost_reaction_/_allylation_1340,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation | Claisen-Ireland Rearrangement | Carroll Rearrangement (Kimel-Cope Rearrangement),2.884 | 1.469 | 1.337,Tsuji-Trost Reaction / Allylation | Claisen-Ireland Rearrangement | Carroll Rearrangement (Kimel-Cope Rearrangement) | Robinson Annulation | Kulinovich Reaction,True,True,True,False,1340,application_example,
cov_tsuji-wilkinson_decarbonylation_reaction_1342,Tsuji-Wilkinson Decarbonylation Reaction,Julia-Lythgoe Olefination,Julia-Lythgoe Olefination | Wittig Reaction | Aza-Wittig Reaction,2.29 | 2.171 | 2.037,Julia-Lythgoe Olefination | Wittig Reaction | Aza-Wittig Reaction | Horner-Wadsworth-Emmons Olefination | Tsuji-Wilkinson Decarbonylation Reaction,False,False,True,False,1342,application_example,
cov_tsuji-wilkinson_decarbonylation_reaction_1343,Tsuji-Wilkinson Decarbonylation Reaction,Tsuji-Wilkinson Decarbonylation Reaction,Tsuji-Wilkinson Decarbonylation Reaction | Wittig Reaction - Schlosser Modification | Corey-Kim Oxidation,2.618 | 1.766 | 1.39,Tsuji-Wilkinson Decarbonylation Reaction | Wittig Reaction - Schlosser Modification | Corey-Kim Oxidation | Brown Hydroboration Reaction | Keck Asymmetric Allylation,True,True,True,False,1343,application_example,
cov_ugi_multicomponent_reaction_1345,Ugi Multicomponent Reaction,Aza-Wittig Reaction,Aza-Wittig Reaction | Horner-Wadsworth-Emmons Olefination | Aldol Reaction,3.221 | 2.608 | 1.693,Aza-Wittig Reaction | Horner-Wadsworth-Emmons Olefination | Aldol Reaction | Benzoin and Retro-Benzoin Condensation | Combes Quinoline Synthesis,False,False,False,False,1345,application_example,
cov_ugi_multicomponent_reaction_1346,Ugi Multicomponent Reaction,Claisen Condensation / Claisen Reaction,Claisen Condensation / Claisen Reaction | Aza-Wittig Reaction | Benzoin and Retro-Benzoin Condensation,1.782 | 1.754 | 0.848,Claisen Condensation / Claisen Reaction | Aza-Wittig Reaction | Benzoin and Retro-Benzoin Condensation | Ugi Multicomponent Reaction | Clemmensen Reduction,False,False,True,False,1346,application_example,
cov_ullmann_biaryl_ether_and_biaryl_amine_synthesis_/_condensation_1348,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation,Aza-Wittig Reaction,Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction | Ullmann Reaction / Coupling / Biaryl Synthesis,3.767 | 1.611 | 1.559,Aza-Wittig Reaction | Claisen Condensation / Claisen Reaction | Ullmann Reaction / Coupling / Biaryl Synthesis | Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),False,False,True,False,1348,application_example,
cov_ullmann_biaryl_ether_and_biaryl_amine_synthesis_/_condensation_1349,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Kumada Cross-Coupling | Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),4.034 | 3.11 | 2.501,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Kumada Cross-Coupling | Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling) | Suzuki Cross-Coupling | Stille Cross-Coupling (Migita-Kosugi-Stille Coupling),True,True,True,False,1349,application_example,
cov_ullmann_reaction_/_coupling_/_biaryl_synthesis_1351,Ullmann Reaction / Coupling / Biaryl Synthesis,Wittig Reaction,Wittig Reaction | Aza-Wittig Reaction | Miyaura Boration,2.674 | 2.598 | 2.526,Wittig Reaction | Aza-Wittig Reaction | Miyaura Boration | Heck Reaction | Sandmeyer Reaction,False,False,False,False,1351,application_example,
cov_ullmann_reaction_/_coupling_/_biaryl_synthesis_1352,Ullmann Reaction / Coupling / Biaryl Synthesis,Miyaura Boration,Miyaura Boration | Friedel-Crafts Alkylation | Sandmeyer Reaction,1.849 | 1.624 | 1.518,Miyaura Boration | Friedel-Crafts Alkylation | Sandmeyer Reaction | Eschenmoser-Tanabe Fragmentation | Hunsdiecker Reaction,False,False,False,False,1352,application_example,
cov_vilsmeier-haack_formylation_1354,Vilsmeier-Haack Formylation,Vilsmeier-Haack Formylation,Vilsmeier-Haack Formylation | Snieckus Directed Ortho Metalation | Gattermann and Gattermann-Koch Formylation,2.532 | 2.221 | 1.763,Vilsmeier-Haack Formylation | Snieckus Directed Ortho Metalation | Gattermann and Gattermann-Koch Formylation | Friedel-Crafts Acylation | Reimer-Tiemann Reaction,True,True,True,False,1354,application_example,
cov_vilsmeier-haack_formylation_1355,Vilsmeier-Haack Formylation,Reimer-Tiemann Reaction,Reimer-Tiemann Reaction | Vilsmeier-Haack Formylation | Ciamician-Dennstedt Rearrangement,2.773 | 2.639 | 2.219,Reimer-Tiemann Reaction | Vilsmeier-Haack Formylation | Ciamician-Dennstedt Rearrangement | Bartoli Indole Synthesis | Madelung Indole Synthesis,False,True,True,False,1355,application_example,
cov_vinylcyclopropane-cyclopentene_rearrangement_1357,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement | Ring-Closing Metathesis | Cope Elimination / Cope Reaction,2.883 | 1.835 | 1.199,Vinylcyclopropane-Cyclopentene Rearrangement | Ring-Closing Metathesis | Cope Elimination / Cope Reaction | Alkene (Olefin) Metathesis | Corey-Winter Olefination,True,True,True,False,1357,application_example,
cov_vinylcyclopropane-cyclopentene_rearrangement_1358,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement | Wohl-Ziegler Bromination | Birch Reduction,1.748 | 0.549 | 0.495,Vinylcyclopropane-Cyclopentene Rearrangement | Wohl-Ziegler Bromination | Birch Reduction | Riley Selenium Dioxide Oxidation | Alder (Ene) Reaction (Hydro-Allyl Addition),True,True,True,False,1358,application_example,
cov_wacker_oxidation_1360,Wacker Oxidation,Wacker Oxidation,Wacker Oxidation | Brown Hydroboration Reaction | Jones Oxidation,2.4 | 1.3 | 1.211,Wacker Oxidation | Brown Hydroboration Reaction | Jones Oxidation | Retro-Claisen Reaction | Malonic Ester Synthesis,True,True,True,False,1360,application_example,
cov_wacker_oxidation_1361,Wacker Oxidation,Friedel-Crafts Acylation,Friedel-Crafts Acylation | Wacker Oxidation | Corey-Kim Oxidation,2.705 | 2.478 | 2.381,Friedel-Crafts Acylation | Wacker Oxidation | Corey-Kim Oxidation | Aza-Wittig Reaction | Lieben Haloform Reaction,False,True,True,False,1361,application_example,
cov_wagner-meerwein_rearrangement_1363,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement | Pinacol and Semipinacol Rearrangement | Ritter Reaction,2.795 | 2.085 | 1.534,Wagner-Meerwein Rearrangement | Pinacol and Semipinacol Rearrangement | Ritter Reaction | Cannizzaro Reaction | Peterson Olefination,True,True,True,False,1363,application_example,
cov_wagner-meerwein_rearrangement_1364,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement | Robinson Annulation | Dienone-Phenol Rearrangement,2.337 | 0.851 | 0.55,Wagner-Meerwein Rearrangement | Robinson Annulation | Dienone-Phenol Rearrangement | Oppenauer Oxidation | Vinylcyclopropane-Cyclopentene Rearrangement,True,True,True,False,1364,application_example,
cov_weinreb_ketone_synthesis_1366,Weinreb Ketone Synthesis,Snieckus Directed Ortho Metalation,Snieckus Directed Ortho Metalation | Friedel-Crafts Acylation | Lieben Haloform Reaction,2.927 | 2.8 | 2.703,Snieckus Directed Ortho Metalation | Friedel-Crafts Acylation | Lieben Haloform Reaction | Weinreb Ketone Synthesis | Mannich Reaction,False,False,True,False,1366,application_example,
cov_weinreb_ketone_synthesis_1367,Weinreb Ketone Synthesis,Weinreb Ketone Synthesis,Weinreb Ketone Synthesis | Claisen Condensation / Claisen Reaction | Friedel-Crafts Acylation,2.749 | 1.828 | 1.747,Weinreb Ketone Synthesis | Claisen Condensation / Claisen Reaction | Friedel-Crafts Acylation | Horner-Wadsworth-Emmons Olefination | Mannich Reaction,True,True,True,False,1367,application_example,
cov_wharton_fragmentation_1369,Wharton Fragmentation,Wharton Fragmentation,Wharton Fragmentation | Criegee Oxidation | Claisen Rearrangement,2.321 | 1.114 | 0.892,Wharton Fragmentation | Criegee Oxidation | Claisen Rearrangement | Johnson-Claisen Rearrangement | Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement,True,True,True,False,1369,application_example,
cov_wharton_fragmentation_1370,Wharton Fragmentation,Wharton Fragmentation,Wharton Fragmentation | Carroll Rearrangement (Kimel-Cope Rearrangement) | Riley Selenium Dioxide Oxidation,2.656 | 1.104 | 0.955,Wharton Fragmentation | Carroll Rearrangement (Kimel-Cope Rearrangement) | Riley Selenium Dioxide Oxidation | Saegusa Oxidation | Cope Rearrangement,True,True,True,False,1370,application_example,
cov_wharton_olefin_synthesis_(wharton_transposition)_1372,Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Favorskii Rearrangement,2.482 | 1.26 | 0.853,Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Favorskii Rearrangement | Favorskii and Homo-Favorskii Rearrangement | Eschenmoser-Tanabe Fragmentation,True,True,True,False,1372,application_example,
cov_wharton_olefin_synthesis_(wharton_transposition)_1373,Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Eschenmoser Methenylation,2.209 | 1.596 | 1.422,Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation | Stork Enamine Synthesis,True,True,True,False,1373,application_example,
cov_williamson_ether_synthesis_1375,Williamson Ether Synthesis,Williamson Ether Synthesis,Williamson Ether Synthesis | Wolff-Kishner Reduction | Clemmensen Reduction,2.83 | 1.883 | 1.717,Williamson Ether Synthesis | Wolff-Kishner Reduction | Clemmensen Reduction | Kolbe-Schmitt Reaction | Arbuzov Reaction (Michaelis-Arbuzov Reaction),True,True,True,False,1375,application_example,
cov_williamson_ether_synthesis_1376,Williamson Ether Synthesis,Barton-McCombie Radical Deoxygenation Reaction,Barton-McCombie Radical Deoxygenation Reaction | Williamson Ether Synthesis | Arndt-Eistert Homologation / Synthesis,1.719 | 1.069 | 0.594,Barton-McCombie Radical Deoxygenation Reaction | Williamson Ether Synthesis | Arndt-Eistert Homologation / Synthesis | Jones Oxidation | Alkyne Metathesis,False,True,True,False,1376,application_example,
cov_wittig_reaction_1378,Wittig Reaction,Wittig Reaction,Wittig Reaction | Julia-Lythgoe Olefination | Perkin Reaction,3.946 | 3.61 | 3.174,Wittig Reaction | Julia-Lythgoe Olefination | Perkin Reaction | Horner-Wadsworth-Emmons Olefination | Aza-Wittig Reaction,True,True,True,False,1378,application_example,
cov_wittig_reaction_1379,Wittig Reaction,Wittig Reaction,Wittig Reaction | Horner-Wadsworth-Emmons Olefination | Schmidt Reaction,2.019 | 1.284 | 1.165,Wittig Reaction | Horner-Wadsworth-Emmons Olefination | Schmidt Reaction | Riley Selenium Dioxide Oxidation | Peterson Olefination,True,True,True,False,1379,application_example,
cov_wittig_reaction_-_schlosser_modification_1381,Wittig Reaction - Schlosser Modification,Julia-Lythgoe Olefination,Julia-Lythgoe Olefination | Horner-Wadsworth-Emmons Olefination | Wittig Reaction,4.744 | 3.129 | 3.112,Julia-Lythgoe Olefination | Horner-Wadsworth-Emmons Olefination | Wittig Reaction | Perkin Reaction | Wittig Reaction - Schlosser Modification,False,False,True,False,1381,application_example,
cov_wittig_reaction_-_schlosser_modification_1382,Wittig Reaction - Schlosser Modification,Wittig Reaction - Schlosser Modification,Wittig Reaction - Schlosser Modification | Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation,2.917 | 1.385 | 1.244,Wittig Reaction - Schlosser Modification | Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Aza-Wittig Reaction | Aza-Cope Rearrangement,True,True,True,False,1382,application_example,
"cov_wittig-[1,2]-_and_[2,3]-rearrangement_1384","Wittig-[1,2]- and [2,3]-Rearrangement",Noyori Asymmetric Hydrogenation,"Noyori Asymmetric Hydrogenation | Wittig-[1,2]- and [2,3]-Rearrangement | Corey-Bakshi-Shibata Reduction (CBS Reduction)",3.006 | 2.853 | 2.822,"Noyori Asymmetric Hydrogenation | Wittig-[1,2]- and [2,3]-Rearrangement | Corey-Bakshi-Shibata Reduction (CBS Reduction) | Midland Alpine Borane Reduction | Sharpless Asymmetric Dihydroxylation",False,True,True,False,1384,application_example,
"cov_wittig-[1,2]-_and_[2,3]-rearrangement_1385","Wittig-[1,2]- and [2,3]-Rearrangement","Wittig-[1,2]- and [2,3]-Rearrangement","Wittig-[1,2]- and [2,3]-Rearrangement | Sakurai Allylation | Roush Asymmetric Allylation",2.672 | 1.942 | 1.358,"Wittig-[1,2]- and [2,3]-Rearrangement | Sakurai Allylation | Roush Asymmetric Allylation | Keck Asymmetric Allylation | Johnson-Claisen Rearrangement",True,True,True,False,1385,application_example,
cov_wohl-ziegler_bromination_1387,Wohl-Ziegler Bromination,Wohl-Ziegler Bromination,Wohl-Ziegler Bromination | Aza-Wittig Reaction | Clemmensen Reduction,2.515 | 2.203 | 2.195,Wohl-Ziegler Bromination | Aza-Wittig Reaction | Clemmensen Reduction | Wolff-Kishner Reduction | Eschweiler-Clarke Methylation,True,True,True,False,1387,application_example,
cov_wohl-ziegler_bromination_1388,Wohl-Ziegler Bromination,Wohl-Ziegler Bromination,Wohl-Ziegler Bromination | Wittig Reaction - Schlosser Modification | Brown Hydroboration Reaction,1.928 | 1.499 | 0.832,Wohl-Ziegler Bromination | Wittig Reaction - Schlosser Modification | Brown Hydroboration Reaction | Takai-Utimoto Olefination (Takai Reaction) | Carroll Rearrangement (Kimel-Cope Rearrangement),True,True,True,False,1388,application_example,
cov_wolff_rearrangement_1390,Wolff Rearrangement,Wolff Rearrangement,Wolff Rearrangement | Wittig Reaction | Lossen Rearrangement,2.921 | 2.556 | 1.824,Wolff Rearrangement | Wittig Reaction | Lossen Rearrangement | Perkin Reaction | Lieben Haloform Reaction,True,True,True,False,1390,application_example,
cov_wolff_rearrangement_1391,Wolff Rearrangement,Wolff Rearrangement,Wolff Rearrangement | Charette Asymmetric Cyclopropanation | Retro-Claisen Reaction,2.495 | 0.717 | 0.646,Wolff Rearrangement | Charette Asymmetric Cyclopropanation | Retro-Claisen Reaction | Hell-Volhard-Zelinsky Reaction | Stephen Aldehyde Synthesis (Stephen Reduction),True,True,True,False,1391,application_example,
