case_id,expected_family,top1_family,top3_families,top3_scores,top5_families,hit_at_1,hit_at_3,hit_at_5,no_confident_hit,source_extract_id,source_kind,error
cov_stobbe_condensation_1312,Stobbe Condensation,Knoevenagel Condensation,Knoevenagel Condensation | Darzens Glycidic Ester Condensation | Wolff-Kishner Reduction,2.288 | 1.856 | 1.71,Knoevenagel Condensation | Darzens Glycidic Ester Condensation | Wolff-Kishner Reduction | Regitz Diazo Transfer | Kulinkovich Reaction,False,False,False,False,1312,application_example,
cov_stobbe_condensation_1313,Stobbe Condensation,Malonic Ester Synthesis,Malonic Ester Synthesis | Regitz Diazo Transfer | Acetoacetic Ester Synthesis,3.089 | 2.305 | 2.145,Malonic Ester Synthesis | Regitz Diazo Transfer | Acetoacetic Ester Synthesis | Stobbe Condensation | Michael Addition Reaction,False,False,True,False,1313,application_example,
cov_stork_enamine_synthesis_1315,Stork Enamine Synthesis,Stork Enamine Synthesis,Stork Enamine Synthesis | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation,3.181 | 2.205 | 2.015,Stork Enamine Synthesis | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation | Meerwein-Ponndorf-Verley Reduction | Corey-Chaykovsky Epoxidation and Cyclopropanation,True,True,True,False,1315,application_example,
cov_stork_enamine_synthesis_1316,Stork Enamine Synthesis,Stork Enamine Synthesis,Stork Enamine Synthesis | Schmidt Reaction | Riley Selenium Dioxide Oxidation,2.497 | 1.165 | 1.165,Stork Enamine Synthesis | Schmidt Reaction | Riley Selenium Dioxide Oxidation | Tebbe Olefination/Petasis-Tebbe Olefination | Grignard Reaction,True,True,True,False,1316,application_example,
cov_strecker_reaction_1318,Strecker Reaction,Strecker Reaction,Strecker Reaction | Stetter Reaction | Benzoin and Retro-Benzoin Condensation,2.17 | 2.123 | 2.037,Strecker Reaction | Stetter Reaction | Benzoin and Retro-Benzoin Condensation | Grignard Reaction | Pinnick Oxidation,True,True,True,False,1318,application_example,
cov_strecker_reaction_1319,Strecker Reaction,Strecker Reaction,Strecker Reaction | Hell-Volhard-Zelinsky Reaction | Favorskii and Homo-Favorskii Rearrangement,2.412 | 1.169 | 1.077,Strecker Reaction | Hell-Volhard-Zelinsky Reaction | Favorskii and Homo-Favorskii Rearrangement | Evans Aldol Reaction | Baylis-Hillman Reaction,True,True,True,False,1319,application_example,
cov_suzuki_cross-coupling_(suzuki-miyaura_cross-coupling)_1321,Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling) | Suzuki Cross-Coupling | Kumada Cross-Coupling,7.755 | 4.721 | 4.678,Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling) | Suzuki Cross-Coupling | Kumada Cross-Coupling | Negishi Cross-Coupling | Sonogashira Cross-Coupling,True,True,True,False,1321,application_example,
cov_suzuki_cross-coupling_(suzuki-miyaura_cross-coupling)_1322,Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),Suzuki Cross-Coupling,Suzuki Cross-Coupling | Negishi Cross-Coupling | Kumada Cross-Coupling,3.117 | 1.847 | 1.708,Suzuki Cross-Coupling | Negishi Cross-Coupling | Kumada Cross-Coupling | Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Castro-Stephens Coupling,True,True,True,False,1322,application_example,
cov_swern_oxidation_1327,Swern Oxidation,Ley Oxidation,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation,4.388 | 4.388 | 3.403,Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation | Dess-Martin Oxidation | Pfitzner-Moffatt Oxidation,False,False,False,False,1327,application_example,
cov_swern_oxidation_1328,Swern Oxidation,Mitsunobu Reaction,Mitsunobu Reaction | Corey-Kim Oxidation | Dess-Martin Oxidation,3.431 | 3.407 | 3.407,Mitsunobu Reaction | Corey-Kim Oxidation | Dess-Martin Oxidation | Friedel-Crafts Acylation | Oppenauer Oxidation,False,False,False,False,1328,application_example,
cov_takai-utimoto_olefination_(takai_reaction)_1330,Takai-Utimoto Olefination (Takai Reaction),Takai-Utimoto Olefination (Takai Reaction),Takai-Utimoto Olefination (Takai Reaction) | Corey-Winter Olefination | Pinnick Oxidation,2.578 | 2.336 | 2.185,Takai-Utimoto Olefination (Takai Reaction) | Corey-Winter Olefination | Pinnick Oxidation | Wolff-Kishner Reduction | Danishefsky's Diene Cycloaddition,True,True,True,False,1330,application_example,
cov_takai-utimoto_olefination_(takai_reaction)_1331,Takai-Utimoto Olefination (Takai Reaction),Takai-Utimoto Olefination (Takai Reaction),Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Schwartz Hydrozirconation,2.036 | 1.212 | 1.064,Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Schwartz Hydrozirconation | Tishchenko Reaction | Seyferth-Gilbert Homologation,True,True,True,False,1331,application_example,
cov_tebbe_olefination/petasis-tebbe_olefination_1333,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction,3.004 | 2.086 | 2.054,Tebbe Olefination/Petasis-Tebbe Olefination | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction | Corey-Winter Olefination | Corey-Bakshi-Shibata Reduction (CBS Reduction),True,True,True,False,1333,application_example,
cov_tebbe_olefination/petasis-tebbe_olefination_1334,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction,3.141 | 3.073 | 3.031,Tebbe Olefination/Petasis-Tebbe Olefination | Noyori Asymmetric Hydrogenation | Wolff-Kishner Reduction | Clemmensen Reduction | Lieben Haloform Reaction,True,True,True,False,1334,application_example,
cov_tishchenko_reaction_1336,Tishchenko Reaction,Stetter Reaction,Stetter Reaction | Tishchenko Reaction | Benzoin and Retro-Benzoin Condensation,2.545 | 2.337 | 1.79,Stetter Reaction | Tishchenko Reaction | Benzoin and Retro-Benzoin Condensation | Cannizzaro Reaction | Pinnick Oxidation,False,True,True,False,1336,application_example,
cov_tishchenko_reaction_1337,Tishchenko Reaction,Tishchenko Reaction,Tishchenko Reaction | Pinnick Oxidation | Krapcho Dealkoxycarbonylation (Krapcho Reaction),2.372 | 1.747 | 1.278,Tishchenko Reaction | Pinnick Oxidation | Krapcho Dealkoxycarbonylation (Krapcho Reaction) | Malonic Ester Synthesis | Aldol Reaction,True,True,True,False,1337,application_example,
cov_tsuji-trost_reaction_/_allylation_1339,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation | Malonic Ester Synthesis | Acetoacetic Ester Synthesis,3.97 | 2.919 | 2.866,Tsuji-Trost Reaction / Allylation | Malonic Ester Synthesis | Acetoacetic Ester Synthesis | Regitz Diazo Transfer | Claisen-Ireland Rearrangement,True,True,True,False,1339,application_example,
cov_tsuji-trost_reaction_/_allylation_1340,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation,Tsuji-Trost Reaction / Allylation | Claisen-Ireland Rearrangement | Carroll Rearrangement (Kimel-Cope Rearrangement),2.884 | 1.469 | 1.337,Tsuji-Trost Reaction / Allylation | Claisen-Ireland Rearrangement | Carroll Rearrangement (Kimel-Cope Rearrangement) | Robinson Annulation | Kulinovich Reaction,True,True,True,False,1340,application_example,
cov_tsuji-wilkinson_decarbonylation_reaction_1342,Tsuji-Wilkinson Decarbonylation Reaction,Tsuji-Wilkinson Decarbonylation Reaction,Tsuji-Wilkinson Decarbonylation Reaction | Danishefsky's Diene Cycloaddition | Wolff-Kishner Reduction,1.955 | 1.59 | 1.525,Tsuji-Wilkinson Decarbonylation Reaction | Danishefsky's Diene Cycloaddition | Wolff-Kishner Reduction | Pomeranz-Fritsch Reaction | Stetter Reaction,True,True,True,False,1342,application_example,
cov_tsuji-wilkinson_decarbonylation_reaction_1343,Tsuji-Wilkinson Decarbonylation Reaction,Tsuji-Wilkinson Decarbonylation Reaction,Tsuji-Wilkinson Decarbonylation Reaction | Dess-Martin Oxidation | Brown Hydroboration Reaction,2.618 | 1.39 | 1.383,Tsuji-Wilkinson Decarbonylation Reaction | Dess-Martin Oxidation | Brown Hydroboration Reaction | Roush Asymmetric Allylation | Wacker Oxidation,True,True,True,False,1343,application_example,
cov_ugi_multicomponent_reaction_1345,Ugi Multicomponent Reaction,Aldol Reaction,Aldol Reaction | Aza-Wittig Reaction | Combes Quinoline Synthesis,0.846 | 0.805 | 0.741,Aldol Reaction | Aza-Wittig Reaction | Combes Quinoline Synthesis | Ugi Multicomponent Reaction | Knoevenagel Condensation,False,False,True,False,1345,application_example,
cov_ugi_multicomponent_reaction_1346,Ugi Multicomponent Reaction,Ugi Multicomponent Reaction,Ugi Multicomponent Reaction | Claisen Condensation / Claisen Reaction | Aza-Wittig Reaction,0.754 | 0.499 | 0.438,Ugi Multicomponent Reaction | Claisen Condensation / Claisen Reaction | Aza-Wittig Reaction | Clemmensen Reduction | Benzoin and Retro-Benzoin Condensation,True,True,True,False,1346,application_example,
cov_ullmann_reaction_/_coupling_/_biaryl_synthesis_1348,Ullmann Reaction / Coupling / Biaryl Synthesis,Ullmann Reaction / Coupling / Biaryl Synthesis,Ullmann Reaction / Coupling / Biaryl Synthesis | Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),1.559 | 1.533 | 1.345,Ullmann Reaction / Coupling / Biaryl Synthesis | Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling) | Kumada Cross-Coupling | Suzuki Cross-Coupling,True,True,True,False,1348,application_example,
cov_ullmann_reaction_/_coupling_/_biaryl_synthesis_1349,Ullmann Reaction / Coupling / Biaryl Synthesis,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Kumada Cross-Coupling | Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling),4.034 | 3.11 | 2.501,Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Kumada Cross-Coupling | Suzuki Cross-Coupling (Suzuki-Miyaura Cross-Coupling) | Suzuki Cross-Coupling | Negishi Cross-Coupling,True,True,True,False,1349,application_example,
cov_vilsmeier-haack_formylation_1354,Vilsmeier-Haack Formylation,Vilsmeier-Haack Formylation,Vilsmeier-Haack Formylation | Snieckus Directed Ortho Metalation | Gattermann and Gattermann-Koch Formylation,2.532 | 2.221 | 1.763,Vilsmeier-Haack Formylation | Snieckus Directed Ortho Metalation | Gattermann and Gattermann-Koch Formylation | Friedel-Crafts Acylation | Reimer-Tiemann Reaction,True,True,True,False,1354,application_example,
cov_vilsmeier-haack_formylation_1355,Vilsmeier-Haack Formylation,Reimer-Tiemann Reaction,Reimer-Tiemann Reaction | Vilsmeier-Haack Formylation | Ciamician-Dennstedt Rearrangement,2.773 | 2.639 | 2.219,Reimer-Tiemann Reaction | Vilsmeier-Haack Formylation | Ciamician-Dennstedt Rearrangement | Bartoli Indole Synthesis | Madelung Indole Synthesis,False,True,True,False,1355,application_example,
cov_vinylcyclopropane-cyclopentene_rearrangement_1357,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement | Ring-Closing Metathesis | Alkene (Olefin) Metathesis,2.883 | 1.835 | 0.98,Vinylcyclopropane-Cyclopentene Rearrangement | Ring-Closing Metathesis | Alkene (Olefin) Metathesis | Corey-Winter Olefination | Tebbe Olefination/Petasis-Tebbe Olefination,True,True,True,False,1357,application_example,
cov_vinylcyclopropane-cyclopentene_rearrangement_1358,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement,Vinylcyclopropane-Cyclopentene Rearrangement | Wohl-Ziegler Bromination | Birch Reduction,1.748 | 0.549 | 0.495,Vinylcyclopropane-Cyclopentene Rearrangement | Wohl-Ziegler Bromination | Birch Reduction | Riley Selenium Dioxide Oxidation | Alder (Ene) Reaction (Hydro-Allyl Addition),True,True,True,False,1358,application_example,
cov_wacker_oxidation_1360,Wacker Oxidation,Wacker Oxidation,Wacker Oxidation | Brown Hydroboration Reaction | Jones Oxidation,2.4 | 1.3 | 1.211,Wacker Oxidation | Brown Hydroboration Reaction | Jones Oxidation | Malonic Ester Synthesis | Carroll Rearrangement (Kimel-Cope Rearrangement),True,True,True,False,1360,application_example,
cov_wacker_oxidation_1361,Wacker Oxidation,Friedel-Crafts Acylation,Friedel-Crafts Acylation | Wacker Oxidation | Dess-Martin Oxidation,2.705 | 2.478 | 2.381,Friedel-Crafts Acylation | Wacker Oxidation | Dess-Martin Oxidation | Lieben Haloform Reaction | Benzoin and Retro-Benzoin Condensation,False,True,True,False,1361,application_example,
cov_wagner-meerwein_rearrangement_1363,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement | Ritter Reaction | Cannizzaro Reaction,2.795 | 1.534 | 1.266,Wagner-Meerwein Rearrangement | Ritter Reaction | Cannizzaro Reaction | Wharton Fragmentation | Tebbe Olefination/Petasis-Tebbe Olefination,True,True,True,False,1363,application_example,
cov_wagner-meerwein_rearrangement_1364,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement,Wagner-Meerwein Rearrangement | Robinson Annulation | Dienone-Phenol Rearrangement,2.337 | 0.851 | 0.55,Wagner-Meerwein Rearrangement | Robinson Annulation | Dienone-Phenol Rearrangement | Oppenauer Oxidation | Vinylcyclopropane-Cyclopentene Rearrangement,True,True,True,False,1364,application_example,
cov_weinreb_ketone_synthesis_1366,Weinreb Ketone Synthesis,Snieckus Directed Ortho Metalation,Snieckus Directed Ortho Metalation | Friedel-Crafts Acylation | Lieben Haloform Reaction,2.927 | 2.8 | 2.703,Snieckus Directed Ortho Metalation | Friedel-Crafts Acylation | Lieben Haloform Reaction | Weinreb Ketone Synthesis | Mannich Reaction,False,False,True,False,1366,application_example,
cov_weinreb_ketone_synthesis_1367,Weinreb Ketone Synthesis,Weinreb Ketone Synthesis,Weinreb Ketone Synthesis | Friedel-Crafts Acylation | Mannich Reaction,2.749 | 1.747 | 1.503,Weinreb Ketone Synthesis | Friedel-Crafts Acylation | Mannich Reaction | Stetter Reaction | Snieckus Directed Ortho Metalation,True,True,True,False,1367,application_example,
cov_wharton_fragmentation_1369,Wharton Fragmentation,Wharton Fragmentation,Wharton Fragmentation | Criegee Oxidation | Claisen Rearrangement,2.321 | 1.114 | 0.892,Wharton Fragmentation | Criegee Oxidation | Claisen Rearrangement | Johnson-Claisen Rearrangement | Oxy-Cope Rearrangement and Anionic Oxy-Cope Rearrangement,True,True,True,False,1369,application_example,
cov_wharton_fragmentation_1370,Wharton Fragmentation,Wharton Fragmentation,Wharton Fragmentation | Carroll Rearrangement (Kimel-Cope Rearrangement) | Riley Selenium Dioxide Oxidation,2.656 | 1.104 | 0.955,Wharton Fragmentation | Carroll Rearrangement (Kimel-Cope Rearrangement) | Riley Selenium Dioxide Oxidation | Saegusa Oxidation | Cope Rearrangement,True,True,True,False,1370,application_example,
cov_wharton_olefin_synthesis_(wharton_transposition)_1372,Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Favorskii Rearrangement,2.482 | 1.26 | 0.853,Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Favorskii Rearrangement | Favorskii and Homo-Favorskii Rearrangement | Eschenmoser-Tanabe Fragmentation,True,True,True,False,1372,application_example,
cov_wharton_olefin_synthesis_(wharton_transposition)_1373,Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition),Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Eschenmoser Methenylation,2.209 | 1.596 | 1.422,Wharton Olefin Synthesis (Wharton Transposition) | Luche Reduction | Eschenmoser Methenylation | Enders SAMP/RAMP Hydrazone Alkylation | Stork Enamine Synthesis,True,True,True,False,1373,application_example,
cov_williamson_ether_synthesis_1375,Williamson Ether Synthesis,Williamson Ether Synthesis,Williamson Ether Synthesis | Clemmensen Reduction | Kolbe-Schmitt Reaction,2.83 | 1.717 | 1.712,Williamson Ether Synthesis | Clemmensen Reduction | Kolbe-Schmitt Reaction | Arbuzov Reaction (Michaelis-Arbuzov Reaction) | Mitsunobu Reaction,True,True,True,False,1375,application_example,
cov_williamson_ether_synthesis_1376,Williamson Ether Synthesis,Barton-McCombie Radical Deoxygenation Reaction,Barton-McCombie Radical Deoxygenation Reaction | Williamson Ether Synthesis | Jones Oxidation,1.719 | 1.069 | 0.501,Barton-McCombie Radical Deoxygenation Reaction | Williamson Ether Synthesis | Jones Oxidation | Alkyne Metathesis | Corey-Kim Oxidation,False,True,True,False,1376,application_example,
cov_wittig_reaction_1378,Wittig Reaction,Corey-Winter Olefination,Corey-Winter Olefination | Pinnick Oxidation | Takai-Utimoto Olefination (Takai Reaction),2.336 | 2.086 | 1.971,Corey-Winter Olefination | Pinnick Oxidation | Takai-Utimoto Olefination (Takai Reaction) | Wolff-Kishner Reduction | Danishefsky's Diene Cycloaddition,False,False,False,False,1378,application_example,
cov_wittig_reaction_1379,Wittig Reaction,Schmidt Reaction,Schmidt Reaction | Riley Selenium Dioxide Oxidation | Tebbe Olefination/Petasis-Tebbe Olefination,1.165 | 1.165 | 1.134,Schmidt Reaction | Riley Selenium Dioxide Oxidation | Tebbe Olefination/Petasis-Tebbe Olefination | Pfitzner-Moffatt Oxidation | Grignard Reaction,False,False,False,False,1379,application_example,
cov_wittig_reaction_-_schlosser_modification_1381,Wittig Reaction - Schlosser Modification,Takai-Utimoto Olefination (Takai Reaction),Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Wolff-Kishner Reduction,1.817 | 1.773 | 1.767,Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Wolff-Kishner Reduction | Danishefsky's Diene Cycloaddition | Pomeranz-Fritsch Reaction,False,False,False,False,1381,application_example,
cov_wittig_reaction_-_schlosser_modification_1382,Wittig Reaction - Schlosser Modification,Takai-Utimoto Olefination (Takai Reaction),Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Aza-Cope Rearrangement,1.385 | 1.244 | 1.0,Takai-Utimoto Olefination (Takai Reaction) | Pinnick Oxidation | Aza-Cope Rearrangement | Wohl-Ziegler Bromination | Stephen Aldehyde Synthesis (Stephen Reduction),False,False,False,False,1382,application_example,
